,Name,Lat,Long,Distance,Category,Company,City
1585,Aung Maylika,38.066608,-122.166124,2091.0,Burmese Restaurant,Echo,San francisco
1586,Mildreds,51.513075,-0.13654,449.0,Vegan and Vegetarian Restaurant,Seedcamp,London
1587,Whole Foods Market,51.510555,-0.136057,416.0,Grocery Store,Seedcamp,London
1588,Hakkasan Mayfair,51.510311,-0.144813,202.0,Cantonese Restaurant,Seedcamp,London
1589,Gymkhana,51.508461,-0.141541,261.0,Indian Restaurant,Seedcamp,London
1590,Pollen Street Social,51.513399,-0.142387,283.0,English Restaurant,Seedcamp,London
1591,Ladurée,51.50833,-0.139698,320.0,Bakery,Seedcamp,London
1592,Novikov,51.507638,-0.142957,352.0,Lounge,Seedcamp,London
1593,Joe & the Juice,51.507916,-0.142788,344.0,"Cafe, Coffee, and Tea House",Seedcamp,London
1594,Carpo Piccadilly,51.509601,-0.135629,463.0,Bakery,Seedcamp,London
1595,Sexy Fish,51.509353,-0.144479,244.0,Asian Restaurant,Seedcamp,London
1596,Veeraswamy,51.509979,-0.137963,305.0,Indian Restaurant,Seedcamp,London
1597,Ugly Dumpling,51.513368,-0.138376,361.0,Chinese Restaurant,Seedcamp,London
1598,La Gelatiera,51.5112,-0.126781,1042.0,"Cafe, Coffee, and Tea House",Seedcamp,London
1599,Honest Burgers Brewer St - Soho,51.510772,-0.137207,324.0,Burger Joint,Seedcamp,London
1600,Ole & Steen,51.509248,-0.13273,657.0,Bakery,Seedcamp,London
1601,Kin,51.519444,-0.140363,946.0,Coffee Shop,Seedcamp,London
1602,The Wigmore,51.517472,-0.143209,741.0,Pub,Seedcamp,London
1603,Coqfighter,51.512861,-0.136487,432.0,Fried Chicken Joint,Seedcamp,London
1604,Soho Hotel,51.513852,-0.155075,659.0,Hotel,Seedcamp,London
1605,Joe & the Juice,51.513427,-0.153452,850.0,Restaurant,Seedcamp,London
1606,Joe & the Juice,51.516151,-0.142547,576.0,Juice Bar,Seedcamp,London
1607,Udderlicious,51.513604,-0.127426,1050.0,Ice Cream Parlor,Seedcamp,London
1608,Dishoom,51.512441,-0.126851,1047.0,Indian Restaurant,Seedcamp,London
1609,Hoppers,51.513567,-0.131753,776.0,Asian Restaurant,Seedcamp,London
1610,L'Eto Caffè,51.514292,-0.134793,630.0,Café,Seedcamp,London
1611,Roka,51.512772,-0.153576,827.0,Japanese Restaurant,Seedcamp,London
1612,Foyles,51.514244,-0.129968,916.0,Bookstore,Seedcamp,London
1613,Neat Burger,51.514627,-0.14274,414.0,Vegan and Vegetarian Restaurant,Seedcamp,London
1614,Cut,51.506487,-0.15144,833.0,Steakhouse,Seedcamp,London
1615,The Windmill,51.512428,-0.142337,174.0,Pub,Seedcamp,London
1616,Rovi,51.517678,-0.13878,795.0,Restaurant,Seedcamp,London
1617,The Kati Roll Company,51.515205,-0.13726,566.0,Indian Restaurant,Seedcamp,London
1618,Said Dal 1923,51.517822,-0.134479,939.0,Restaurant,Seedcamp,London
1619,Kaffeine,51.518416,-0.140346,847.0,Coffee Shop,Seedcamp,London
1620,Honest Burgers,51.516491,-0.139867,645.0,Burger Joint,Seedcamp,London
1621,Artesian,51.517801,-0.143733,779.0,Cocktail Bar,Seedcamp,London
1622,EL&N London,51.516422,-0.140184,625.0,Café,Seedcamp,London
1623,The Montagu Kitchen,51.515366,-0.157129,1145.0,Restaurant,Seedcamp,London
1624,Neal's Yard,51.514517,-0.126414,1141.0,Monument,Seedcamp,London
1625,Hotel Chocolat,51.514812,-0.127059,1123.0,Dessert Shop,Seedcamp,London
1626,Dean Street Townhouse,51.513482,-0.132534,713.0,Hotel,Seedcamp,London
1627,Delamina,51.5164,-0.149997,826.0,Mediterranean Restaurant,Seedcamp,London
1628,Plants by De,51.513315,-0.15004,634.0,Vegan and Vegetarian Restaurant,Seedcamp,London
1629,Circolo Popolare,51.517202,-0.133848,900.0,Italian Restaurant,Seedcamp,London
1630,Market Hall West End,51.515606,-0.143794,542.0,Dining and Drinking,Seedcamp,London
1631,"Crosstown Marylebone - Vegan Doughnuts, Ice Cream, Cookies, Chocolate & Coffee",51.515419,-0.151326,809.0,Bakery,Seedcamp,London
1632,Gauthier Soho,51.512822,-0.131473,757.0,French Restaurant,Seedcamp,London
1633,Drury 188-189,51.516085,-0.124086,1358.0,Café,Seedcamp,London
1634,Arirang,51.515629,-0.13746,604.0,Korean Restaurant,Seedcamp,London
1635,Lola's Cupcakes,51.514488,-0.153907,928.0,Bakery,Seedcamp,London
1636,Pizza Lucé Downtown,44.981568,-93.27371,854.0,Pizzeria,Idea Shower,Minneapolis
1637,Target Field,44.981646,-93.27778,1152.0,Stadium,Idea Shower,Minneapolis
1638,Fogo de Chao,44.978206,-93.274136,777.0,Brazilian Restaurant,Idea Shower,Minneapolis
1639,Gorkha Palace,44.989346,-93.255109,1494.0,Indian Restaurant,Idea Shower,Minneapolis
1640,The Lotus,44.969584,-93.280061,1484.0,Vietnamese Restaurant,Idea Shower,Minneapolis
1641,Restaurant Alma,44.983808,-93.248018,1468.0,New American Restaurant,Idea Shower,Minneapolis
1642,Brasa Rotisserie,44.989481,-93.251232,1681.0,BBQ Joint,Idea Shower,Minneapolis
1643,Jefe Urban Cocina,44.984169,-93.254081,1093.0,Wine Bar,Idea Shower,Minneapolis
1644,Hard Times Cafe,44.96956,-93.246136,1678.0,Café,Idea Shower,Minneapolis
1645,The Herbivorous Butcher,44.990351,-93.253889,1649.0,Deli,Idea Shower,Minneapolis
1646,Pizza Lucé Seward,44.962919,-93.240465,2493.0,Pizzeria,Idea Shower,Minneapolis
1647,Stray Dog,44.988812,-93.254853,1420.0,Burger Joint,Idea Shower,Minneapolis
1648,Eli's East Food & Cocktails,44.991316,-93.247343,2036.0,Cocktail Bar,Idea Shower,Minneapolis
1649,Bordertown Coffee,44.979082,-93.233679,2422.0,Bakery,Idea Shower,Minneapolis
1650,Wally's Falafel and Hummus,44.981225,-93.235535,2310.0,Falafel Restaurant,Idea Shower,Minneapolis
1651,Gardens of Salonica,44.989631,-93.253689,1574.0,Greek Restaurant,Idea Shower,Minneapolis
1652,Spyhouse Coffee Shop,44.9575,-93.277604,2465.0,Coffee Shop,Idea Shower,Minneapolis
1653,Wienery,44.969506,-93.24757,1608.0,Diner,Idea Shower,Minneapolis
1654,Seward Cafe Greenspace & Gardens,44.962963,-93.240535,2474.0,Garden,Idea Shower,Minneapolis
1655,The Flush,44.995399,-93.247699,2367.0,Playground,Idea Shower,Minneapolis
1656,Gracias Madre,37.761556,-122.419141,541.0,Mexican Restaurant,Pageflakes,San Francisco
1657,Shizen,37.768028,-122.421674,1274.0,Sushi Restaurant,Pageflakes,San Francisco
1658,Rosamunde Sausage Grill,37.751554,-122.418766,808.0,Gastropub,Pageflakes,San Francisco
1659,Garden Creamery,37.75878,-122.420411,521.0,Ice Cream Parlor,Pageflakes,San Francisco
1660,Arizmendi Bakery Panaderia & Pizzeria,37.752626,-122.420979,823.0,Pizzeria,Pageflakes,San Francisco
1661,Alamo Drafthouse New Mission,37.756227,-122.419185,435.0,Movie Theater,Pageflakes,San Francisco
1662,Udupi Palace,37.756655,-122.420858,581.0,Indian Restaurant,Pageflakes,San Francisco
1663,Rainbow Grocery,37.769142,-122.415217,1257.0,Grocery Store,Pageflakes,San Francisco
1664,Boogaloos,37.755484,-122.420789,624.0,American Restaurant,Pageflakes,San Francisco
1665,Bi-Rite Creamery Truck,37.761575,-122.425736,1040.0,Bakery,Pageflakes,San Francisco
1666,Dandelion Chocolate,37.761024,-122.421833,693.0,Café,Pageflakes,San Francisco
1667,Stable Cafe,37.763254,-122.4153,571.0,Café,Pageflakes,San Francisco
1668,Papalote Mexican Grill,37.751911,-122.420936,879.0,Fast Food Restaurant,Pageflakes,San Francisco
1669,Beretta Valencia,37.75383,-122.42062,704.0,Pizzeria,Pageflakes,San Francisco
1670,Mission Bowling Club,37.763834,-122.416696,644.0,Bowling Alley,Pageflakes,San Francisco
1671,Loló,37.757365,-122.421402,588.0,Latin American Restaurant,Pageflakes,San Francisco
1672,Humphry Slocombe,37.752808,-122.412175,636.0,Ice Cream Parlor,Pageflakes,San Francisco
1673,Bender's Bar & Grill,37.760164,-122.417267,319.0,Dive Bar,Pageflakes,San Francisco
1674,Ritual Coffee Roasters,37.756454,-122.421348,604.0,Coffee Shop,Pageflakes,San Francisco
1675,Bi-Rite Market,37.761326,-122.424718,954.0,Deli,Pageflakes,San Francisco
1676,Dinosaurs,37.76458,-122.432148,1679.0,Sandwich Spot,Pageflakes,San Francisco
1677,Beloved Cafe,37.752329,-122.419313,767.0,Coffee Shop,Pageflakes,San Francisco
1678,Farolito Taqueria,37.75282,-122.411173,672.0,Mexican Restaurant,Pageflakes,San Francisco
1679,Tartine Bakery,37.761446,-122.424008,892.0,Bakery,Pageflakes,San Francisco
1680,Dynamo Donut & Coffee,37.753092,-122.407605,846.0,Bagel Shop,Pageflakes,San Francisco
1681,Pancho Villa Taqueria,37.764835,-122.421127,939.0,Fast Food Restaurant,Pageflakes,San Francisco
1682,Mission Dolores Park,37.759655,-122.426912,1111.0,Playground,Pageflakes,San Francisco
1683,SOMA StrEat Food Park,37.769745,-122.412028,1307.0,Street Food Gathering,Pageflakes,San Francisco
1684,Curry Up Now,37.76233,-122.421409,768.0,American Restaurant,Pageflakes,San Francisco
1685,R Image Market,37.751019,-122.414219,790.0,Grocery Store,Pageflakes,San Francisco
1686,Four Barrel Coffee,37.766846,-122.421747,1174.0,Coffee Shop,Pageflakes,San Francisco
1687,Whole Foods,37.764381,-122.40268,1263.0,Grocery Store,Pageflakes,San Francisco
1688,Ted’s Market,37.77286,-122.416154,1644.0,Grocery Store,Pageflakes,San Francisco
1689,Burma Love,37.769594,-122.422125,1444.0,Burmese Restaurant,Pageflakes,San Francisco
1690,Precita Park Cafe and Grill,37.746997,-122.410399,1277.0,Pizzeria,Pageflakes,San Francisco
1691,Salt & Straw,37.776655,-122.425911,2277.0,Ice Cream Parlor,Pageflakes,San Francisco
1692,The Front Porch05,37.743789,-122.422033,1715.0,American Restaurant,Pageflakes,San Francisco
1693,Pica Pica Arepa Kitchen,37.766391,-122.42172,1128.0,Arepa Restaurant,Pageflakes,San Francisco
1694,Whole Foods,37.768616,-122.427227,1597.0,Grocery Store,Pageflakes,San Francisco
1695,West of Pecos,37.764043,-122.422083,917.0,American Restaurant,Pageflakes,San Francisco
1696,Boba Guys,37.772472,-122.42337,1817.0,Bubble Tea Shop,Pageflakes,San Francisco
1697,Sightglass Coffee,37.776972,-122.408512,2167.0,Café,Pageflakes,San Francisco
1698,Easy Breezy,37.751667,-122.432674,1742.0,Frozen Yogurt Shop,Pageflakes,San Francisco
1699,Blue Bottle Coffee,37.776304,-122.423238,2169.0,"Cafe, Coffee, and Tea House",Pageflakes,San Francisco
1700,Whole Foods,37.751993,-122.430973,1581.0,Grocery Store,Pageflakes,San Francisco
1701,Neighbor Bakehouse,37.759602,-122.388207,2331.0,Bakery,Pageflakes,San Francisco
1702,Ritual Coffee Roasters,37.776396,-122.424175,2207.0,Coffee Shop,Pageflakes,San Francisco
1703,Square Pie Guys,37.77953,-122.410096,2370.0,Pizzeria,Pageflakes,San Francisco
1704,Firefly Restaurant,37.751176,-122.438234,2223.0,Asian Restaurant,Pageflakes,San Francisco
1705,Harmonic Brewing,37.751686,-122.390035,2282.0,Bar,Pageflakes,San Francisco
1706,Hank,48.861435,2.358299,1352.0,Burger Joint,Netvibes,Paris
1707,Jah Jah By le Tricycle,48.873158,2.353021,533.0,Vegan and Vegetarian Restaurant,Netvibes,Paris
1708,Bob's Kitchen,48.864544,2.354522,901.0,Fast Food Restaurant,Netvibes,Paris
1709,Cloud Cakes,48.865693,2.346343,574.0,Bakery,Netvibes,Paris
1710,La Guinguette d'Angèle,48.864356,2.341574,812.0,Restaurant,Netvibes,Paris
1711,Kapunka,48.866243,2.347794,515.0,Thai Restaurant,Netvibes,Paris
1712,Soya Végétarien Végétalien et Bio,48.868127,2.370188,1738.0,Vegan and Vegetarian Restaurant,Netvibes,Paris
1713,Café Ginger,48.852916,2.367324,2499.0,Vegan and Vegetarian Restaurant,Netvibes,Paris
1714,Hard Rock Cafe,48.87193,2.34152,391.0,American Restaurant,Netvibes,Paris
1715,Le Potager de Charlotte,48.878983,2.344765,914.0,Vegan and Vegetarian Restaurant,Netvibes,Paris
1716,Daroco,48.867097,2.339278,679.0,Italian Restaurant,Netvibes,Paris
1717,KBCafeshop,48.880675,2.340801,1174.0,Coffee Shop,Netvibes,Paris
1718,La Massara,48.866113,2.359416,1076.0,Pizzeria,Netvibes,Paris
1719,Tien Hiang,48.870207,2.369041,1621.0,Fast Food Restaurant,Netvibes,Paris
1720,Bob's Juice Bar,48.872043,2.360519,1026.0,Fast Food Restaurant,Netvibes,Paris
1721,SAaM,48.872125,2.362548,1179.0,Fast Food Restaurant,Netvibes,Paris
1722,Hanoi Cà Phê,48.871422,2.335705,807.0,Vietnamese Restaurant,Netvibes,Paris
1723,Sol Semilla,48.873022,2.363178,1235.0,Latin American Restaurant,Netvibes,Paris
1724,Les Enfants du Marché,48.86285321953084,2.3619478940963745,1423.0,Comfort Food Restaurant,Netvibes,Paris
1725,Coffee Crêpes,48.858983,2.340811,1397.0,Coffee Shop,Netvibes,Paris
1726,Wild & The Moon,48.863428,2.363121,1455.0,Bar,Netvibes,Paris
1727,Ten Belles,48.873526,2.364861,1356.0,Coffee Shop,Netvibes,Paris
1728,Umami Matcha Café,48.866556,2.363642,1328.0,Bistro,Netvibes,Paris
1729,Le Café de la Régence,48.863577,2.334477,1201.0,Bistro,Netvibes,Paris
1730,Biglove Caffè,48.862033,2.363651,1570.0,Pizzeria,Netvibes,Paris
1731,Land & Monkeys,48.859375,2.367907,2008.0,Bakery,Netvibes,Paris
1732,Saravanaa Bhavan,48.879879,2.35753,1281.0,Pizzeria,Netvibes,Paris
1733,Wild & The Moon,48.863765,2.356616,1059.0,Vegan and Vegetarian Restaurant,Netvibes,Paris
1734,Ober Mamma,48.864421,2.370176,1857.0,Pizzeria,Netvibes,Paris
1735,L'As du Fallafel,48.857432,2.359054,1742.0,Falafel Restaurant,Netvibes,Paris
1736,Miznon,48.857157,2.358973,1758.0,Fast Food Restaurant,Netvibes,Paris
1737,Grenouilles,48.887038,2.34182,1844.0,Deli,Netvibes,Paris
1738,Season,48.865152,2.362619,1328.0,Bistro,Netvibes,Paris
1739,Le Myrha,48.886868,2.351099,1805.0,Vegan and Vegetarian Restaurant,Netvibes,Paris
1740,Chez le Libanais,48.853294,2.341664,1981.0,Fast Food Restaurant,Netvibes,Paris
1741,Le Bichat,48.8703,2.368668,1613.0,Restaurant,Netvibes,Paris
1742,Le Pain Quotidien les Halles,48.862522,2.34743,933.0,Dining and Drinking,Netvibes,Paris
1743,Kong,48.859184,2.343084,1316.0,Lounge,Netvibes,Paris
1744,Buddha Bar,48.867955,2.32147,1863.0,Lounge,Netvibes,Paris
1745,Bodhi Vegan,48.875805,2.37003,1806.0,Vegan and Vegetarian Restaurant,Netvibes,Paris
1746,The Hood Paris,48.867287,2.376388,2208.0,Bistro,Netvibes,Paris
1747,Pâtisserie Carette Vosges,48.856331,2.365526,2118.0,Tea Room,Netvibes,Paris
1748,Le Grenier de Notre Dame,48.851992,2.34853,2094.0,Pizzeria,Netvibes,Paris
1749,Restaurant Georges at Centre George Pompidou,48.860037,2.352032,1261.0,Arts and Entertainment,Netvibes,Paris
1750,La Cantine de Merci,48.860771,2.366971,1856.0,Salad Restaurant,Netvibes,Paris
1751,Maoz,48.853402,2.341695,1967.0,Falafel Restaurant,Netvibes,Paris
1752,La Reine de Saba,48.867283,2.3763,2197.0,Ethiopian Restaurant,Netvibes,Paris
1753,Tamarind,48.855599,2.3582,1886.0,Pizzeria,Netvibes,Paris
1754,BACK IN BLACK by KB Coffee Roasters,48.856198,2.368971,2300.0,Coffee Shop,Netvibes,Paris
1755,Aujourd'hui Demain,48.858875,2.374552,2432.0,Vegan and Vegetarian Restaurant,Netvibes,Paris
1756,Espresso Library,52.203287,0.131619,637.0,Café,Moviestorm,Cambridge
1757,Michaelhouse Cafe,52.205969,0.118262,1273.0,Café,Moviestorm,Cambridge
1758,Honest Burgers Cambridge,52.204535,0.119964,1070.0,Burger Joint,Moviestorm,Cambridge
1759,Stir Bakery,52.216066,0.13302,2062.0,Bakery,Moviestorm,Cambridge
1760,Raja Indian Cuisine,52.207278,0.124092,1176.0,Indian Restaurant,Moviestorm,Cambridge
1761,The Architect,52.212092,0.112993,1993.0,Bar,Moviestorm,Cambridge
1762,Subway,52.204343,0.123185,910.0,Deli,Moviestorm,Cambridge
1763,Cafe Blue Sage,52.19762,0.144221,926.0,Café,Moviestorm,Cambridge
1764,YO! Sushi,52.204956,0.119764,1112.0,Sushi Restaurant,Moviestorm,Cambridge
1765,Wagamama Cambridge,52.203075,0.123692,788.0,Chinese Restaurant,Moviestorm,Cambridge
1766,Zizzi,52.204122,0.119057,1076.0,Italian Restaurant,Moviestorm,Cambridge
1767,Merhaba Turkish Cuisine,52.20475,0.133276,822.0,Turkish Restaurant,Moviestorm,Cambridge
1768,PizzaExpress,52.201676,0.124952,595.0,Pizzeria,Moviestorm,Cambridge
1769,Subway,52.206029,0.133055,958.0,Deli,Moviestorm,Cambridge
1770,Stem & Glory,52.194272,0.135726,506.0,Vegan and Vegetarian Restaurant,Moviestorm,Cambridge
1771,PizzaExpress,52.208235,0.119864,1392.0,Pizzeria,Moviestorm,Cambridge
1772,Vegan Vice,52.206413,0.119931,907.0,Vegan and Vegetarian Restaurant,Moviestorm,Cambridge
1773,Doppleganger Burger,52.206729,0.118459,1312.0,Burger Joint,Moviestorm,Cambridge
1774,Pinchito,52.205579,0.119225,1196.0,Dining and Drinking,Moviestorm,Cambridge
1775,Stem + Glory,52.214151,0.124119,1895.0,Vegan and Vegetarian Restaurant,Moviestorm,Cambridge
1776,Subway,52.196998,0.151439,1423.0,Deli,Moviestorm,Cambridge
1777,The Tipsy Vegan - Cambridge,52.210076,0.117581,1658.0,Vegan and Vegetarian Restaurant,Moviestorm,Cambridge
1778,Subway,52.204989,0.14456,1265.0,Deli,Moviestorm,Cambridge
1779,Subway,52.21524,0.125821,1995.0,Deli,Moviestorm,Cambridge
1780,Oliver Cafe | Lounge,33.684006,-117.854588,932.0,Italian Restaurant,Kareo,Irvine
1781,Vibe Organic Kitchen & Juice,33.657788,-117.866911,2153.0,Juice Bar,Kareo,Irvine
1782,Ike's Love & Sandwiches,33.664107,-117.864322,1461.0,Sandwich Spot,Kareo,Irvine
1783,Mother's Kitchen,33.671987,-117.845932,1252.0,American Restaurant,Kareo,Irvine
1784,The Counter Custom Burgers,33.672807,-117.846863,1176.0,Restaurant,Kareo,Irvine
1785,Tk Burgers,33.679003,-117.885453,2484.0,Burger Joint,Kareo,Irvine
1786,Tranquility Spa & Salon,33.686538,-117.857239,1124.0,Spa,Kareo,Irvine
1787,STARK Training,33.686581,-117.844523,1729.0,Gym and Studio,Kareo,Irvine
1788,Fresh Brothers Pizza Irvine Harvard Place,33.676114,-117.832712,2441.0,Pizzeria,Kareo,Irvine
1789,Veg D,33.667694,-117.882598,2424.0,Vegan and Vegetarian Restaurant,Kareo,Irvine
1790,Erin McKenna's Bakery,40.718098,-73.989632,2392.0,Bakery,SecondMarket,New York
1791,Alamo Drafthouse Lower Manhattan,40.707811,-74.008997,421.0,Movie Theater,SecondMarket,New York
1792,Sweetgreen,40.70556,-74.008471,382.0,Salad Restaurant,SecondMarket,New York
1793,Nish Nush,40.70951,-74.007973,597.0,Kosher Restaurant,SecondMarket,New York
1794,787 Coffee,40.703449,-74.010743,268.0,Coffee Shop,SecondMarket,New York
1795,Orchard Grocer,40.717706,-73.990184,2341.0,Deli,SecondMarket,New York
1796,Juice Press,40.714877,-74.010935,1048.0,Vegan and Vegetarian Restaurant,SecondMarket,New York
1797,Jajaja,40.714141,-73.990393,2142.0,Bar,SecondMarket,New York
1798,Whole Foods,40.715564,-74.011443,1133.0,Grocery Store,SecondMarket,New York
1799,Dig Inn Seasonal Market,40.706141,-74.006923,498.0,American Restaurant,SecondMarket,New York
1800,The Butcher's Daughter,40.720658,-73.994708,2261.0,Café,SecondMarket,New York
1801,Nish Nush,40.715669,-74.007606,1212.0,Fast Food Restaurant,SecondMarket,New York
1802,Perelandra Natural Food Center,40.693459,-73.991457,2251.0,Organic Grocery,SecondMarket,New York
1803,Mooshoes,40.717706,-73.990184,2340.0,Shoe Store,SecondMarket,New York
1804,Le Botaniste,40.720348,-74.000153,1989.0,Wine Bar,SecondMarket,New York
1805,Takahachi,40.716631,-74.007906,1294.0,Sushi Restaurant,SecondMarket,New York
1806,Buddha Bodai,40.713803,-73.998847,1510.0,Dim Sum Restaurant,SecondMarket,New York
1807,Cocoron & Goemon Curry,40.720379,-73.993039,2344.0,Japanese Restaurant,SecondMarket,New York
1808,Khe-Yo,40.716938,-74.008529,1306.0,Thai Restaurant,SecondMarket,New York
1809,Alimama,40.715736,-73.999185,1633.0,"Cafe, Coffee, and Tea House",SecondMarket,New York
1810,Dellarocco's Brick Oven Pizza,40.695002,-73.996185,1826.0,Italian Restaurant,SecondMarket,New York
1811,Westville Dumbo,40.701925,-73.989433,1993.0,Burger Joint,SecondMarket,New York
1812,Bubby's,40.719799,-74.008425,1649.0,Bakery,SecondMarket,New York
1813,Kiki's,40.714589,-73.991763,2018.0,Greek Restaurant,SecondMarket,New York
1814,Scarr's Pizza,40.71574,-73.991637,2120.0,Pizzeria,SecondMarket,New York
1815,Sweetgreen,40.702778,-73.989816,1958.0,Salad Restaurant,SecondMarket,New York
1816,Dirt Candy,40.717855,-73.99067,2299.0,American Restaurant,SecondMarket,New York
1817,Banh Mi Saigon Bakery,40.71931,-73.996663,2045.0,Bakery,SecondMarket,New York
1818,Harney & Sons,40.721447,-73.99941,2108.0,Tea Room,SecondMarket,New York
1819,Taïm Falafel and Smoothie Bar,40.722023,-73.996072,2302.0,Falafel Restaurant,SecondMarket,New York
1820,Maman,40.720255,-73.998375,2046.0,Café,SecondMarket,New York
1821,Spicy Village,40.716974,-73.993298,2072.0,Cantonese Restaurant,SecondMarket,New York
1822,Westville,40.727156,-74.007669,2463.0,Comfort Food Restaurant,SecondMarket,New York
1823,Greca,40.723952,-74.010423,2085.0,Cocktail Bar,SecondMarket,New York
1824,Gran Morsi,40.714371,-74.007729,1062.0,Italian Restaurant,SecondMarket,New York
1825,Rubirosa,40.722665,-73.996272,2387.0,Pizzeria,SecondMarket,New York
1826,Soho Grand Hotel,40.722011,-74.004453,1967.0,Hotel,SecondMarket,New York
1827,Two Hands,40.719703,-73.996111,2122.0,Café,SecondMarket,New York
1828,Jack's Wife Freda,40.722143,-73.997604,2248.0,Mediterranean Restaurant,SecondMarket,New York
1829,Little Cupcake Bakeshop,40.722865,-73.994839,2462.0,Bakery,SecondMarket,New York
1830,sweetgreen,40.715001,-74.033986,2081.0,Restaurant,SecondMarket,New York
1831,Jerrell’s BETR BRGR,40.723829,-74.005048,2123.0,Burger Joint,SecondMarket,New York
1832,Iron Chef House,40.697201,-73.992651,1926.0,Sushi Restaurant,SecondMarket,New York
1833,Dimes,40.714972,-73.99156,2061.0,New American Restaurant,SecondMarket,New York
1834,Vanessa's Dumpling House,40.718312,-73.991692,2271.0,Dim Sum Restaurant,SecondMarket,New York
1835,Grandaisy Bakery,40.720081,-74.005991,1735.0,Bakery,SecondMarket,New York
